"","state","date","tweets","hoax","fips","cases","deaths","rank","pop","growth","Pop2018","Pop2010","growthSince2010","Percent","density","one","stweets","hoaxsh","nn","cumtweets","cumhoax","casesPC","deathsPC","datex","tweetsPC","L1hoaxsh","L2hoaxsh","L1cases","hoaxshXdensity","Dcases","DcasesPC","mtweetsPC","mhoaxsh","mdensity","tweetsPCXdensity"
"27","Alabama",2020-04-18,255,0,1,4723,147,24,4908.621,0.0042,4887871,4785448,0.0257,0.0147,96.9221,1,255,1.01333333333333,27,5625,57,0.962184695049791,0.0299473110676094,2020-04-18,11.4594302554628,1.01333333333333,1.01333333333333,4723,-108.405181973333,0,0,15.721784947525,0.583609511688196,203.900898,-1225.91607449424
"28","Alaska",2020-03-23,39,0,2,36,0,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,39,0,1,39,0,0.0490461878850466,0,2020-03-23,0.531333702088005,0,0,36,0,0,0,0.446601736382587,0.35588698452728,203.900898,-107.655964452413
"29","Alaska",2020-03-24,45,0,2,42,0,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,45,0,2,84,0,0.0572205525325544,0,2020-03-24,1.14441105065109,0,0,42,0,0,0,0.854902606082873,0.284735044828347,203.900898,-231.874384974428
"30","Alaska",2020-03-25,59,0,2,59,0,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,59,0,3,143,0,0.0803812523671598,0,2020-03-25,1.94822357432269,0,0,59,0,0,0,1.4136488181593,0.537442017526092,203.900898,-394.738536325514
"31","Alaska",2020-03-26,61,1,2,69,0,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,61,0.490196078431373,4,204,1,0.0940051934463394,0,2020-03-26,2.77928398015264,0.490196078431373,0.490196078431373,69,-99.320881372549,0,0,2.22875206262975,0.48334322789808,203.900898,-563.123506366468
"32","Alaska",2020-03-27,18,0,2,85,1,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,18,0.45045045045045,5,222,1,0.115803499173027,0.00136239410791796,2020-03-27,3.02451491957788,0.45045045045045,0.45045045045045,85,-91.2678369369369,0,0,2.44813175000002,0.488528420356186,203.900898,-612.810874575274
"33","Alaska",2020-03-29,9,1,2,114,1,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,9,0.865800865800866,6,231,2,0.155312928302648,0.00136239410791796,2020-03-29,3.14713038929049,0.865800865800866,0.865800865800866,114,-175.423894372294,0,0,2.62859524428146,0.623893440155147,203.900898,-637.654558679677
"34","Alaska",2020-03-30,13,0,2,119,2,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,13,0.819672131147541,7,244,2,0.162124898842237,0.00272478821583592,2020-03-30,3.32424162331983,0.819672131147541,0.819672131147541,119,-166.077539344262,0,0,2.88751126732879,0.854384883343553,203.900898,-673.539880163814
"35","Alaska",2020-03-31,28,0,2,133,2,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,28,0.735294117647059,8,272,2,0.181198416353089,0.00272478821583592,2020-03-31,3.70571197353686,0.735294117647059,0.735294117647059,133,-148.981322058824,0,0,3.27416992018024,0.92162012762619,203.900898,-750.831341821957
"36","Alaska",2020-04-01,56,1,2,143,2,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,56,0.914634146341463,9,328,3,0.194822357432269,0.00272478821583592,2020-04-01,4.46865267397092,0.914634146341463,0.914634146341463,143,-185.318229878049,0,0,3.86628231992541,0.880775936615251,203.900898,-905.414265138242
"37","Alaska",2020-04-02,54,0,2,146,2,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,54,0.785340314136126,10,382,3,0.198909539756022,0.00272478821583592,2020-04-02,5.20434549224662,0.785340314136126,0.785340314136126,146,-159.121412041885,0,0,4.3936614613976,0.81645045850813,203.900898,-1054.47636976466
"38","Alaska",2020-04-03,49,2,2,156,2,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,49,1.16009280742459,11,431,5,0.212533480835202,0.00272478821583592,2020-04-03,5.87191860512642,1.16009280742459,1.16009280742459,156,-235.051737819026,0,0,5.02172125762318,0.781583092253111,203.900898,-1189.73642766641
"39","Alaska",2020-04-04,69,2,2,169,3,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,69,1.4,12,500,7,0.230244604238136,0.00408718232375389,2020-04-04,6.81197053958981,1.4,1.4,169,-283.6604372,0,0,5.77566226206666,0.738983400021089,203.900898,-1380.20467246683
"40","Alaska",2020-04-05,64,1,2,185,4,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,64,1.41843971631206,13,564,8,0.252042909964823,0.00544957643167185,2020-04-05,7.68390276865731,1.41843971631206,1.41843971631206,185,-287.396592907801,0,0,6.50918760998209,0.690244208414145,203.900898,-1556.87087054259
"41","Alaska",2020-04-06,67,1,2,189,4,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,67,1.42630744849445,14,631,9,0.257492486396495,0.00544957643167185,2020-04-06,8.59670682096234,1.42630744849445,1.42630744849445,189,-288.990710301109,0,0,7.29426477567296,0.66483533873214,203.900898,-1741.81829665314
"42","Alaska",2020-04-07,64,0,2,211,4,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,64,1.29496402877698,15,695,9,0.28746515677069,0.00544957643167185,2020-04-07,9.46863905002984,1.29496402877698,1.29496402877698,211,-262.378616115108,0,0,8.10203425579575,0.627086821395745,203.900898,-1918.4844947289
"43","Alaska",2020-04-08,77,2,2,224,5,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,77,1.42487046632124,16,772,11,0.305176280173623,0.00681197053958981,2020-04-08,10.5176825131267,1.42487046632124,1.42487046632124,224,-288.699556735751,0,0,8.92603999953742,0.625334615867889,203.900898,-2131.03601428879
"44","Alaska",2020-04-09,64,1,2,233,5,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,64,1.43540669856459,17,836,12,0.317437827144885,0.00681197053958981,2020-04-09,11.3896147421942,1.43540669856459,1.43540669856459,233,-290.834351196172,0,0,9.74177004803146,0.612908396991543,203.900898,-2307.70221236454
"45","Alaska",2020-04-10,60,0,2,244,5,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,60,1.33928571428571,18,896,12,0.332424162331983,0.00681197053958981,2020-04-10,12.2070512069449,1.33928571428571,1.33928571428571,244,-271.358836607143,0,0,10.4952453970308,0.59765961993393,203.900898,-2473.32677306056
"46","Alaska",2020-04-11,48,0,2,255,6,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,48,1.27118644067797,19,944,12,0.34741049751908,0.00817436464750777,2020-04-11,12.8610003787456,1.27118644067797,1.27118644067797,255,-257.560929661017,0,0,11.1443604063636,0.581867594538441,203.900898,-2605.82642161738
"47","Alaska",2020-04-12,26,0,2,270,6,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,26,1.23711340206186,20,970,12,0.36784640913785,0.00817436464750777,2020-04-12,13.2152228468042,1.23711340206186,1.23711340206186,270,-250.657234639175,0,0,11.54559801074,0.607968091535388,203.900898,-2677.59706458566
"48","Alaska",2020-04-13,23,0,2,275,6,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,23,1.20845921450151,21,993,12,0.37465837967744,0.00817436464750777,2020-04-13,13.5285734916254,1.20845921450151,1.20845921450151,275,-244.851477945619,0,0,12.0119100675759,0.620354912778148,203.900898,-2741.08647951913
"49","Alaska",2020-04-14,68,0,2,283,7,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,68,1.13100848256362,22,1061,12,0.385557532540783,0.00953675875542573,2020-04-14,14.4550014850096,1.13100848256362,1.13100848256362,283,-229.158829029218,0,0,12.7523633551451,0.616187503213386,203.900898,-2928.79431497462
"50","Alaska",2020-04-15,43,0,2,291,7,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,43,1.08695652173913,23,1104,12,0.396456685404127,0.00953675875542573,2020-04-15,15.0408309514143,1.08695652173913,1.08695652173913,291,-220.233258695652,0,0,13.5420479245739,0.601860307502986,203.900898,-3047.49191680677
"51","Alaska",2020-04-16,62,2,2,298,7,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,62,1.20068610634648,24,1166,14,0.405993444159553,0.00953675875542573,2020-04-16,15.8855152983234,1.20068610634648,1.20068610634648,298,-243.276532761578,0,0,14.2983576430326,0.604035564026203,203.900898,-3218.63729619265
"52","Alaska",2020-04-17,55,0,2,307,7,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,55,1.14660114660115,25,1221,14,0.418254991130814,0.00953675875542573,2020-04-17,16.6348320576783,1.14660114660115,1.14660114660115,307,-232.31813038493,0,0,15.0407423000614,0.591929704529066,203.900898,-3370.459810164
"53","Alaska",2020-04-18,50,0,2,312,7,49,734.002,-0.0047,737438,713906,0.0281,0.0022,1.2863,1,50,1.1014948859166,26,1271,14,0.425066961670404,0.00953675875542573,2020-04-18,17.3160291116373,1.1014948859166,1.1014948859166,312,-223.178943509048,0,0,15.721784947525,0.583609511688196,203.900898,-3508.48027741069
"54","Arizona",2020-03-23,387,1,4,234,2,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,387,0.258397932816538,1,387,1,0.0317137887487609,0.000271058023493683,2020-03-23,0.524497275460277,0.258397932816538,0.258397932816538,234,-35.9033328165375,0,0,0.446601736382587,0.35588698452728,203.900898,-72.8767449373815
"55","Arizona",2020-03-24,401,0,4,326,6,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,401,0.126903553299492,2,788,1,0.0441824578294703,0.000813174070481049,2020-03-24,1.06796861256511,0.126903553299492,0.126903553299492,326,-17.6327281725888,0,0,0.854902606082873,0.284735044828347,203.900898,-148.389857908674
"56","Arizona",2020-03-25,537,4,4,402,6,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,537,0.377358490566038,3,1325,5,0.0544826627222303,0.000813174070481049,2020-03-25,1.79575940564565,0.377358490566038,0.377358490566038,402,-52.4324143396226,0,0,1.4136488181593,0.537442017526092,203.900898,-249.513403209381
"57","Arizona",2020-03-26,739,0,4,508,8,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,739,0.242248062015504,4,2064,5,0.0688487379673955,0.00108423209397473,2020-03-26,2.79731880245481,0.242248062015504,0.242248062015504,508,-33.6593745155039,0,0,2.22875206262975,0.48334322789808,203.900898,-388.675972999368
"58","Arizona",2020-03-27,202,0,4,665,15,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,202,0.220653133274492,5,2266,5,0.0901267928116496,0.00203293517620262,2020-03-27,3.07108740618343,0.220653133274492,0.220653133274492,665,-30.658847749338,0,0,2.44813175000002,0.488528420356186,203.900898,-426.714997488647
"59","Arizona",2020-03-28,43,1,4,773,15,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,43,0.259852750108272,6,2309,6,0.104763926080309,0.00203293517620262,2020-03-28,3.12936488123457,0.259852750108272,0.259852750108272,773,-40.1580315212684,0,0,2.52225190802726,0.512163315957607,219.496491304348,-483.616715581444
"60","Arizona",2020-03-29,145,8,4,929,18,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,145,0.570497147514263,7,2454,14,0.125906451912816,0.00243952221144315,2020-03-29,3.32588194826749,0.570497147514263,0.570497147514263,929,-79.2682384678077,0,0,2.62859524428146,0.623893440155147,203.900898,-462.117653944016
"61","Arizona",2020-03-30,270,19,4,1169,20,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,270,1.21145374449339,8,2724,33,0.158433414732058,0.00271058023493683,2020-03-30,3.69181027998396,1.21145374449339,1.21145374449339,1169,-168.326528414097,0,0,2.88751126732879,0.854384883343553,203.900898,-512.961894598003
"62","Arizona",2020-03-31,396,12,4,1298,24,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,396,1.44230769230769,9,3120,45,0.1759166572474,0.0032526962819242,2020-03-31,4.22850516650146,1.44230769230769,1.44230769230769,1298,-200.4027375,0,0,3.27416992018024,0.92162012762619,203.900898,-587.533447557184
"63","Arizona",2020-04-01,572,5,4,1413,29,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,572,1.35427952329361,10,3692,50,0.191502493598287,0.00393034134065841,2020-04-01,5.00373111369339,1.35427952329361,1.35427952329361,1413,-188.171584507042,0,0,3.86628231992541,0.880775936615251,203.900898,-695.247912942668
"64","Arizona",2020-04-02,496,9,4,1600,35,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,496,1.40878701050621,11,4188,59,0.216846418794947,0.00474351541113945,2020-04-02,5.67595501195772,1.40878701050621,1.40878701050621,1600,-195.745176265521,0,0,4.3936614613976,0.81645045850813,203.900898,-788.650666144067
"65","Arizona",2020-04-03,557,3,4,1769,41,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,557,1.30663856691254,12,4745,62,0.239750821780163,0.0055566894816205,2020-04-03,6.43085160738763,1.30663856691254,1.30663856691254,1769,-181.552069041096,0,0,5.02172125762318,0.781583092253111,203.900898,-893.540451493218
"66","Arizona",2020-04-04,741,7,4,2019,53,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,741,1.25774699234415,13,5486,69,0.273633074716873,0.0071830376225826,2020-04-04,7.43512158443173,1.25774699234415,1.25774699234415,2019,-174.758785308057,0,0,5.77566226206666,0.738983400021089,203.900898,-1033.07964528805
"67","Arizona",2020-04-05,757,16,4,2269,64,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,757,1.36152490789684,14,6243,85,0.307515327653584,0.00867385675179786,2020-04-05,8.46107620335532,1.36152490789684,1.36152490789684,2269,-189.178300977094,0,0,6.50918760998209,0.690244208414145,203.900898,-1175.63183112164
"68","Arizona",2020-04-06,711,10,4,2465,67,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,711,1.36612021857923,15,6954,95,0.334079013955964,0.00908044378703838,2020-04-06,9.42468747687536,1.36612021857923,1.36612021857923,2465,-189.816800546448,0,0,7.29426477567296,0.66483533873214,203.900898,-1309.5216648438
"69","Arizona",2020-04-07,757,4,4,2575,77,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,757,1.28388017118402,16,7711,99,0.348987205248117,0.0104357339045068,2020-04-07,10.450642095799,1.28388017118402,1.28388017118402,2575,-178.389883309558,0,0,8.10203425579575,0.627086821395745,203.900898,-1452.07385067739
"70","Arizona",2020-04-08,810,3,4,2726,80,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,810,1.19704260063373,17,8521,102,0.36945208602189,0.0108423209397473,2020-04-08,11.5484270909484,1.19704260063373,1.19704260063373,2726,-166.324159089309,0,0,8.92603999953742,0.625334615867889,203.900898,-1604.60657263935
"71","Arizona",2020-04-09,757,7,4,3018,89,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,757,1.17482215994826,18,9278,109,0.409026557451968,0.0120620820454689,2020-04-09,12.574381709872,1.17482215994826,1.17482215994826,3018,-163.236720004311,0,0,9.74177004803146,0.612908396991543,203.900898,-1747.15875847294
"72","Arizona",2020-04-10,664,6,4,3112,97,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,664,1.15670891168779,19,9942,115,0.421766284556171,0.0131463141394436,2020-04-10,13.474294347871,1.15670891168779,1.15670891168779,3112,-160.719958459063,0,0,10.4952453970308,0.59765961993393,203.900898,-1872.19792808126
"73","Arizona",2020-04-11,637,9,4,3393,112,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,637,1.17213347197278,20,10579,124,0.459849936857033,0.0151792493156463,2020-04-11,14.3376141526984,1.17213347197278,1.17213347197278,3393,-162.863137839115,0,0,11.1443604063636,0.581867594538441,203.900898,-1992.15267362418
"74","Arizona",2020-04-12,402,13,4,3539,117,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,402,1.24760950733084,21,10981,137,0.479637172572072,0.0158568943743805,2020-04-12,14.8824407799207,1.24760950733084,1.24760950733084,3539,-173.350223349422,0,0,11.54559801074,0.607968091535388,203.900898,-2067.8540985979
"75","Arizona",2020-04-13,478,18,4,3702,122,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,478,1.35264857317392,22,11459,155,0.501728401486807,0.0165345394331147,2020-04-13,15.5302694560706,1.35264857317392,1.35264857317392,3702,-187.94497067807,0,0,12.0119100675759,0.620354912778148,203.900898,-2157.8672357557
"76","Arizona",2020-04-14,693,14,4,3806,131,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,693,1.39071757735352,23,12152,169,0.515823418708479,0.0177543005388362,2020-04-14,16.4694855074762,1.39071757735352,1.39071757735352,3806,-193.23450264977,0,0,12.7523633551451,0.616187503213386,203.900898,-2288.36745343426
"77","Arizona",2020-04-15,806,8,4,3962,142,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,806,1.36595153573082,24,12958,177,0.536965944540986,0.0192451196680515,2020-04-15,17.5618493421557,1.36595153573082,1.36595153573082,3962,-189.793362756598,0,0,13.5420479245739,0.601860307502986,203.900898,-2440.14692738654
"78","Arizona",2020-04-16,721,15,4,4234,152,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,721,1.40361137510052,25,13679,192,0.573829835736127,0.0206004097855199,2020-04-16,18.5390135168505,1.40361137510052,1.40361137510052,4234,-195.026042956356,0,0,14.2983576430326,0.604035564026203,203.900898,-2575.91988113292
"79","Arizona",2020-04-17,647,14,4,4507,174,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,647,1.43794499511378,26,14326,206,0.610829255943015,0.0235820480439504,2020-04-17,19.4158862228525,1.43794499511378,1.43794499511378,4507,-199.79655862069,0,0,15.0407423000614,0.591929704529066,203.900898,-2697.75774670007
"80","Arizona",2020-04-18,648,0,4,4719,181,14,7378.494,0.0288,7171646,6407774,0.1515,0.0221,64.955,1,648,1.37571791104581,27,14974,206,0.639561406433345,0.0245307511261783,2020-04-18,20.2941142189721,1.37571791104581,1.37571791104581,4719,-191.150360544945,0,0,15.721784947525,0.583609511688196,203.900898,-2819.78392426964
"81","Arkansas",2020-03-23,62,0,5,201,0,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,62,0,1,62,0,0.0661401994538333,0,2020-03-23,0.204014545578988,0,0,201,0,0,0,0.446601736382587,0.35588698452728,203.900898,-29.683687543168
"82","Arkansas",2020-03-24,72,0,5,232,2,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,72,0,2,134,0,0.0763409267327827,0.000658111437351575,2020-03-24,0.440934663025556,0,0,232,0,0,0,0.854902606082873,0.284735044828347,203.900898,-64.1550666255567
"83","Arkansas",2020-03-25,89,1,5,308,2,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,89,0.448430493273543,3,223,1,0.101349161352143,0.000658111437351575,2020-03-25,0.733794252647006,0.448430493273543,0.448430493273543,308,-65.2456941704036,0,0,1.4136488181593,0.537442017526092,203.900898,-106.76552132462
"84","Arkansas",2020-03-26,141,0,5,351,3,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,141,0.274725274725275,4,364,1,0.115498557255201,0.000987167156027363,2020-03-26,1.19776281597987,0.274725274725275,0.274725274725275,351,-39.97195,0,0,2.22875206262975,0.48334322789808,203.900898,-174.271972027631
"85","Arkansas",2020-03-27,36,0,5,386,3,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,36,0.25,5,400,1,0.127015507408854,0.000987167156027363,2020-03-27,1.31622287470315,0.25,0.25,386,-36.3744745,0,0,2.44813175000002,0.488528420356186,203.900898,-191.507661568826
"86","Arkansas",2020-03-28,6,0,5,409,5,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,6,0.246305418719212,6,406,1,0.134583788938397,0.00164527859337894,2020-03-28,1.3359662178237,0.246305418719212,0.246305418719212,409,-39.6781998286571,0,0,2.52225190802726,0.512163315957607,219.496491304348,-215.215462293884
"87","Arkansas",2020-03-29,25,0,5,449,6,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,25,0.232018561484919,7,431,1,0.147746017685429,0.00197433431205473,2020-03-29,1.41823014749264,0.232018561484919,0.232018561484919,449,-33.7582129930394,0,0,2.62859524428146,0.623893440155147,203.900898,-206.34950534041
"88","Arkansas",2020-03-30,47,2,5,508,7,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,47,0.627615062761506,8,478,3,0.1671603050873,0.00230339003073051,2020-03-30,1.57288633527026,0.627615062761506,0.627615062761506,508,-91.3166723849372,0,0,2.88751126732879,0.854384883343553,203.900898,-228.851655574747
"89","Arkansas",2020-03-31,81,2,5,564,8,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,81,0.894454382826476,9,559,5,0.185587425333144,0.0026324457494063,2020-03-31,1.83942146739765,0.894454382826476,0.894454382826476,564,-130.14123255814,0,0,3.27416992018024,0.92162012762619,203.900898,-267.631957042434
"90","Arkansas",2020-04-01,92,1,5,624,10,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,92,0.921658986175115,10,651,6,0.205330768453691,0.00329055718675788,2020-04-01,2.14215272857938,0.921658986175115,0.921658986175115,624,-134.09944516129,0,0,3.86628231992541,0.880775936615251,203.900898,-311.678719203264
"91","Arkansas",2020-04-02,83,1,5,683,12,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,83,0.953678474114441,11,734,7,0.224745055855563,0.00394866862410945,2020-04-02,2.41526897508028,0.953678474114441,0.953678474114441,683,-138.758213351499,0,0,4.3936614613976,0.81645045850813,203.900898,-351.416558978795
"92","Arkansas",2020-04-03,118,2,5,738,12,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,118,1.05633802816901,12,852,9,0.242843120382731,0.00394866862410945,2020-04-03,2.80355472311771,1.05633802816901,1.05633802816901,738,-153.694962676056,0,0,5.02172125762318,0.781583092253111,203.900898,-407.911319141599
"93","Arkansas",2020-04-04,108,1,5,743,14,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,108,1.04166666666667,13,960,10,0.24448839897611,0.00460678006146103,2020-04-04,3.15893489928756,1.04166666666667,1.04166666666667,743,-151.560310416667,0,0,5.77566226206666,0.738983400021089,203.900898,-459.618387765182
"94","Arkansas",2020-04-05,115,0,5,853,16,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,115,0.930232558139535,14,1075,10,0.280684528030447,0.0052648914988126,2020-04-05,3.53734897576472,0.930232558139535,0.930232558139535,853,-135.346881860465,0,0,6.50918760998209,0.690244208414145,203.900898,-514.676840466219
"95","Arkansas",2020-04-06,160,1,5,927,16,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,160,0.890688259109312,15,1235,11,0.305034651212455,0.0052648914988126,2020-04-06,4.06383812564598,0.890688259109312,0.890688259109312,927,-129.593269473684,0,0,7.29426477567296,0.66483533873214,203.900898,-591.27990509375
"96","Arkansas",2020-04-07,163,0,5,997,18,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,163,0.786838340486409,16,1398,11,0.32806855151976,0.00592300293616418,2020-04-07,4.60019894708751,0.786838340486409,0.786838340486409,997,-114.483324606581,0,0,8.10203425579575,0.627086821395745,203.900898,-669.319277183046
"97","Arkansas",2020-04-08,133,1,5,1077,18,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,133,0.783801436969301,17,1531,12,0.354393009013823,0.00592300293616418,2020-04-08,5.03784305292631,0.783801436969301,0.783801436969301,1077,-114.041461528413,0,0,8.92603999953742,0.625334615867889,203.900898,-732.995574654681
"98","Arkansas",2020-04-09,134,1,5,1146,21,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,134,0.780780780780781,18,1665,13,0.377097853602453,0.00691017009219154,2020-04-09,5.47877771595186,0.780780780780781,0.780780780780781,1146,-113.601962402402,0,0,9.74177004803146,0.612908396991543,203.900898,-797.150641280237
"99","Arkansas",2020-04-10,107,0,5,1202,24,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,107,0.733634311512415,19,1772,13,0.395524973848297,0.0078973372482189,2020-04-10,5.83086733493496,0.733634311512415,0.733634311512415,1202,-106.742250225734,0,0,10.4952453970308,0.59765961993393,203.900898,-848.378940749898
"100","Arkansas",2020-04-11,129,0,5,1228,25,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,129,0.683850604944766,20,1901,13,0.404080422533867,0.00822639296689469,2020-04-11,6.25534921202672,0.683850604944766,0.683850604944766,1228,-99.4988255654919,0,0,11.1443604063636,0.581867594538441,203.900898,-910.140161605845
"101","Arkansas",2020-04-12,74,0,5,1280,27,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,74,0.658227848101266,21,1975,13,0.421191319905008,0.00888450440424627,2020-04-12,6.49885044384681,0.658227848101266,0.658227848101266,1280,-95.7707683037975,0,0,11.54559801074,0.607968091535388,203.900898,-945.569078996077
"102","Arkansas",2020-04-13,78,0,5,1475,30,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,78,0.63321967851924,22,2053,13,0.485357185046787,0.00987167156027363,2020-04-13,6.75551390441392,0.63321967851924,0.63321967851924,1475,-92.1321321967852,0,0,12.0119100675759,0.620354912778148,203.900898,-982.913073001998
"103","Arkansas",2020-04-14,127,0,5,1498,32,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,127,0.596330275229358,23,2180,13,0.49292546657633,0.0105297829976252,2020-04-14,7.17341466713217,0.596330275229358,0.596330275229358,1498,-86.764801559633,0,0,12.7523633551451,0.616187503213386,203.900898,-1043.7167555501
"104","Arkansas",2020-04-15,155,0,5,1599,34,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,155,0.556745182012848,24,2335,13,0.526160094162584,0.0111878944349768,2020-04-15,7.68345103107964,0.556745182012848,0.556745182012848,1599,-81.0052537044968,0,0,13.5420479245739,0.601860307502986,203.900898,-1117.92597440802
"105","Arkansas",2020-04-16,123,0,5,1620,37,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,123,0.528885272579333,25,2458,13,0.533070264254776,0.0121750615910041,2020-04-16,8.08818956505086,0.528885272579333,0.528885272579333,1620,-76.95169544345,0,0,14.2983576430326,0.604035564026203,203.900898,-1176.81458034043
"106","Arkansas",2020-04-17,116,0,5,1695,37,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,116,0.505050505050505,26,2574,13,0.55774944315546,0.0121750615910041,2020-04-17,8.46989419871477,0.505050505050505,0.505050505050505,1695,-73.4837868686869,0,0,15.0407423000614,0.591929704529066,203.900898,-1232.35180219539
"107","Arkansas",2020-04-18,112,0,5,1777,38,33,3038.999,0.0084,3013825,2921978,0.04,0.0091,58.403,1,112,0.483991064780342,27,2686,13,0.584732012086875,0.0125041173096799,2020-04-18,8.83843660363166,0.483991064780342,0.483991064780342,1777,-70.4196825763217,0,0,15.721784947525,0.583609511688196,203.900898,-1285.97394743467
"108","California",2020-03-23,2508,21,6,2240,39,1,39937.489,0.0096,39557045,37320903,0.0701,0.1194,256.3727,1,2508,0.837320574162679,1,2508,21,0.0560876523809496,0.000976526090561177,2020-03-23,0.627981393622418,0.837320574162679,0.837320574162679,2240,43.9357193779904,0,0,0.446601736382587,0.35588698452728,203.900898,32.9513153458396
